Group PAC ID,Measure Performance Rate,Year,State,Total Claim Count,Opioid Claim Count,Opioid Prescribing Rate
5193874824,68.75,2015,SC,3611.0,113.0,3.1293270562171145
5294623245,64.125,2015,OR,7153.0,834.0,11.659443590102056
5395642276,63.75,2015,NJ,714.0,206.0,28.8515406162465
5395657001,63.875,2015,PA,101356.0,4018.0,3.9642448399700068
5395659312,64.25,2015,PA,4919.0,144.0,2.9274242732262654
5496659484,64.25,2015,PA,15687.0,259.0,1.6510486390004462
5496940546,66.625,2015,NC,25155.0,1453.0,5.776187636652753
5597725168,67.14285714285714,2015,MN,690.0,26.0,3.7681159420289854
5597755322,69.625,2015,MA,382.0,52.0,13.612565445026178
5597867184,65.625,2015,KY,33294.0,961.0,2.8864059590316575
5698689297,70.5,2015,FL,181.0,53.0,29.281767955801104
5698689909,62.75,2015,KY,869.0,99.0,11.39240506329114
5799787784,63.0,2015,MO,17188.0,1274.0,7.412148010239702
5890689293,64.0,2015,WA,411.0,32.0,7.785888077858881
5890689657,65.5,2015,CA,1412.0,269.0,19.05099150141643
6002713922,66.625,2015,OH,15174.0,711.0,4.68564650059312
6002728656,65.0,2015,PA,1092.0,81.0,7.417582417582418
6103061189,67.375,2015,NY,2564.0,68.0,2.65210608424337
6103093513,44.0,2015,MD,1194.0,313.0,26.214405360134002
6103724778,67.625,2015,FL,506.0,133.0,26.284584980237153
6103738703,61.5,2015,MI,19659.0,761.0,3.8710005595401595
6204730955,64.28571428571429,2015,PA,244.0,48.0,19.672131147540984
6204731144,65.0,2015,IL,290.0,25.0,8.620689655172415
6204733520,68.125,2015,WV,173.0,19.0,10.982658959537572
6204737117,67.5,2015,PA,1114.0,162.0,14.542190305206462
6204740731,63.5,2015,OH,1938.0,86.0,4.437564499484004
6305748153,68.0,2015,MO,7191.0,640.0,8.90001390627173
6305758426,67.0,2015,OH,12106.0,2176.0,17.974558070378325
6305758574,67.42857142857143,2015,SC,19.0,0.0,0.0
6305759754,64.375,2015,HI,293.0,49.0,16.72354948805461
6406752153,65.125,2015,WA,4304.0,401.0,9.316914498141264
6406757442,68.0,2015,WI,8609.0,406.0,4.715994889069578
6507778255,66.125,2015,MN,106.0,25.0,23.58490566037736
6507803806,66.25,2015,MA,451.0,0.0,0.0
6709780265,6.0,2015,AK,142.0,40.0,28.169014084507044
6709790157,56.16666666666666,2015,KY,4429.0,271.0,6.118762700383834
6709794258,67.625,2015,WI,1590.0,222.0,13.962264150943396
6709797491,65.5,2015,CA,6332.0,366.0,5.780164245104232
6709798333,65.25,2015,PA,488.0,25.0,5.122950819672131
6709864846,60.0,2015,NJ,77.0,16.0,20.77922077922078
6800707100,66.0,2015,MN,1271.0,57.0,4.484657749803304
6800707233,65.0,2015,CO,2770.0,315.0,11.371841155234657
6800708330,67.625,2015,SC,4146.0,222.0,5.354558610709117
6800790221,61.25,2015,FL,3172.0,149.0,4.69735182849937
6800793522,52.8,2015,WA,7783.0,527.0,6.771167930104073
6901791367,53.625,2015,AZ,136.0,24.0,17.647058823529413
6901898386,68.0,2015,GA,1637.0,143.0,8.735491753207086
7012811284,65.25,2015,KY,5169.0,143.0,2.7664925517508223
7012827983,66.625,2015,WI,307.0,0.0,0.0
7113830142,63.375,2015,MN,87072.0,4697.0,5.3943862550532895
7113834839,67.625,2015,MN,267.0,67.0,25.093632958801496
7214016559,68.125,2015,TX,22319.0,1735.0,7.773645772660066
7315166949,63.375,2015,PA,225.0,0.0,0.0
7315833555,61.375,2015,FL,334.0,17.0,5.089820359281437
7416100672,66.625,2015,FL,37454.0,4242.0,11.325893095530517
7618861105,60.375,2015,IL,3269.0,206.0,6.301621290914653
7618871799,65.25,2015,SC,13788.0,1228.0,8.906295329271831
7618880097,68.25,2015,WA,295.0,67.0,22.71186440677966
7618881905,68.625,2015,KS,5165.0,184.0,3.5624394966118103
7618889213,68.0,2015,PA,6695.0,30.0,0.4480955937266617
7719040385,57.0,2015,OH,284.0,17.0,5.985915492957746
7719876267,69.125,2015,MA,351.0,18.0,5.128205128205129
7719899871,57.16666666666666,2015,AZ,227.0,37.0,16.29955947136564
7719899897,64.375,2015,WA,36.0,0.0,0.0
7810800661,62.5,2015,CA,5323.0,411.0,7.721209844072892
7810809936,58.57142857142857,2015,NY,167.0,39.0,23.353293413173652
7911801410,68.375,2015,TX,388.0,156.0,40.20618556701031
7911807128,65.85714285714286,2015,FL,345.0,50.0,14.492753623188406
7911810742,65.75,2015,TN,324.0,28.0,8.641975308641975
7911814926,53.5,2015,MT,734.0,176.0,23.978201634877383
7911816020,61.85714285714285,2015,ND,345.0,59.0,17.10144927536232
8022243971,65.0,2015,TX,2696.0,2149.0,79.7106824925816
8022904473,61.5,2015,NY,3248.0,161.0,4.956896551724138
8022921964,65.5,2015,MO,326.0,47.0,14.417177914110429
8022922202,60.0,2015,PA,24571.0,1194.0,4.859387082332831
8022922475,63.0,2015,CA,2127.0,230.0,10.81335213916314
8123923604,67.5,2015,TX,677.0,125.0,18.46381093057607
8224031307,67.5,2015,SC,2757.0,143.0,5.186797243380486
8325206246,56.16666666666666,2015,OR,6201.0,125.0,2.0158039025963554
8325942253,66.57142857142857,2015,MO,405.0,113.0,27.901234567901234
8325952823,61.25,2015,MN,2484.0,0.0,0.0
8325952914,61.25,2015,FL,1215.0,21.0,1.728395061728395
8426039694,64.125,2015,CA,1640.0,279.0,17.01219512195122
8426112350,62.75,2015,GA,12535.0,799.0,6.374152373354607
8426136797,66.75,2015,PA,14021.0,510.0,3.6374010412952003
8426951328,64.125,2015,CA,525.0,78.0,14.857142857142858
8426960360,66.875,2015,TX,171.0,14.0,8.187134502923977
8527976513,61.5,2015,WA,1439.0,126.0,8.756080611535788
8628087681,53.0,2015,MI,8409.0,476.0,5.6606017362349865
8729245584,66.5,2015,MI,2480.0,420.0,16.93548387096774
8729990239,64.75,2015,PA,4312.0,176.0,4.081632653061225
8820900293,63.5,2015,OK,20542.0,579.0,2.81861551942362
8820900749,68.875,2015,WI,294477.0,11139.0,3.782638372436557
8820901408,66.375,2015,GA,773.0,119.0,15.394566623544632
8921273038,62.75,2015,CO,121893.0,5760.0,4.725455932662253
8921903923,65.75,2015,VA,2075.0,95.0,4.578313253012048
8921911587,66.25,2015,KS,202.0,18.0,8.910891089108912
8921912536,63.25,2015,WV,9870.0,472.0,4.7821681864235055
8921919580,71.75,2015,TX,3700.0,268.0,7.243243243243243
9032021563,64.42857142857143,2015,FL,1402.0,156.0,11.126961483594865
9032125810,60.875,2015,NM,234.0,68.0,29.05982905982906
9032335849,65.375,2015,MD,365.0,30.0,8.219178082191782
9133025869,64.25,2015,FL,21609.0,2487.0,11.509093433291683
9234033853,65.625,2015,CA,946.0,218.0,23.044397463002113
9234041708,53.75,2015,NM,1339.0,109.0,8.140403286034354
9335051093,64.25,2015,MI,2281.0,300.0,13.1521262604121
9436061736,63.875,2015,CT,1750.0,180.0,10.285714285714286
9436062296,64.25,2015,AL,91083.0,6246.0,6.857481637627219
9436122496,65.125,2015,OK,7408.0,598.0,8.072354211663066
9436139565,63.375,2015,FL,3494.0,263.0,7.527189467658844
9537066584,65.5,2015,OH,1526.0,83.0,5.439056356487549
9537073119,61.125,2015,MD,197.0,17.0,8.629441624365482
9537172358,62.42857142857143,2015,WA,488.0,69.0,14.139344262295081
9537309869,66.85714285714286,2015,WA,6628.0,571.0,8.614966807483404
9739087818,39.5,2015,AL,6101.0,424.0,6.94968038026553
9739097569,65.0,2015,DE,531.0,33.0,6.214689265536723
9739098575,63.25,2015,ND,23099.0,715.0,3.0953720940300444
9739098617,67.0,2015,WA,1954.0,87.0,4.452405322415558
9739191628,65.5,2015,KY,869.0,52.0,5.983889528193326
9830001189,71.25,2015,MN,5972.0,432.0,7.2337575351640995
9830002617,67.375,2015,WA,187.0,13.0,6.951871657754011
9830008770,67.0,2015,MO,202.0,62.0,30.693069306930692
9830009711,67.125,2015,NJ,555.0,53.0,9.54954954954955
9830093640,61.625,2015,GA,1090.0,103.0,9.44954128440367
9830094515,66.875,2015,CA,5999.0,526.0,8.768128021336889
9830196799,73.71428571428571,2015,MO,817.0,75.0,9.179926560587516
9931011434,68.42857142857143,2015,VA,10857.0,589.0,5.425071382518191
9931013513,66.0,2015,SC,163.0,25.0,15.337423312883436
9931359601,64.375,2015,MI,130.0,18.0,13.846153846153847
